"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalArea","IsRemodeled","IsRemodeledRecently","NewHouse","HouseAge","LastSold","TimeRemodeledSold","HouseInsideSF","FenceCondB","GarageFinishCondB","FunctionalB","BsmtFinishB1","BsmtFinishB2","ExterQualB","ExterCondlB","BsmtQualB","BsmtCondB","BsmtExposureB","HeatingQCB","KitchenQualB","FireplaceQuB","GarageQualB","GarageCondB","PoolQCBad","FenceCondG","GarageFinishCondG","FunctionalG","BsmtFinishG1","BsmtFinishG2","ExterQualG","ExterCondlG","BsmtQualG","BsmtCondG","BsmtExposureG","HeatingQCG","KitchenQualG","FireplaceQuG","GarageQualG","GarageCondG","IsPoolQCG","RegShape","LandContourLvl","LandSlopeGtl","ElectricalBreaker"
"37","20","RL",112,10859,"Pave",NA,"Reg","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,0,1,0,1,0,1097,1097,"GasA",5,"Y","SBrkr",1097,0,0,1097,0,0,1,1,3,1,3,6,7,0,0,"Attchd",1995,1,2,672,3,3,1,392,64,0,0,0,0,NA,NA,NA,0,"6","2009","WD","Normal",11.8844890214027,16487,1,1,0,16,1,14,1097,NA,1,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"38","20","RL",74,8532,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1990,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",650,3,3,"CBlock",3,3,0,3,1213,1,0,84,1297,"GasA",4,"Y","SBrkr",1297,0,0,1297,0,1,1,0,3,1,3,5,7,1,3,"Attchd",1954,3,2,498,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"10","2009","WD","Normal",11.9381932003746,14942,1,1,0,56,1,19,1297,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"39","20","RL",68,7922,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1953,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",3,3,0,6,731,1,0,326,1057,"GasA",3,"Y","SBrkr",1057,0,0,1057,1,0,1,0,3,1,4,5,7,0,0,"Detchd",1953,1,1,246,3,3,1,0,52,0,0,0,0,NA,NA,NA,0,"1","2010","WD","Abnorml",11.5991031612113,12516,1,1,0,57,0,3,1057,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"40","90","RL",65,6040,"Pave",NA,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,5,1955,1955,"Gable","CompShg","AsbShng","Plywood","None",0,3,3,"PConc",0,0,0,0,0,0,0,0,0,"GasA",3,"N","FuseP",1152,0,0,1152,0,0,2,0,2,2,2,6,7,0,0,"No",1955,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"6","2008","WD","AdjLand",11.3144745262464,8409,0,1,0,55,2,53,1152,NA,1,0,1,1,0,0,1,1,1,0,1,1,1,1,NA,NA,0,1,0,0,1,1,0,0,0,1,0,0,0,0,NA,1,1,1,0
"41","20","RL",84,8658,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1965,1965,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",101,3,3,"CBlock",3,3,0,3,643,1,0,445,1088,"GasA",5,"Y","SBrkr",1324,0,0,1324,0,0,2,0,3,1,3,6,7,1,3,"Attchd",1965,2,2,440,3,3,1,0,138,0,0,0,0,NA,2,NA,0,"12","2006","WD","Abnorml",11.982929094216,14245,0,1,0,45,4,41,1324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"42","20","RL",115,16905,"Pave",NA,"Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",5,6,1959,1959,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",3,3,6,4,967,1,0,383,1350,"GasA",4,"Y","SBrkr",1328,0,0,1328,0,1,1,1,2,1,3,5,7,2,4,"Attchd",1959,2,1,308,3,3,0,0,104,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.0435537160324,22788,0,1,0,51,3,48,1328,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"43","85","RL",0,9180,"Pave",NA,"IR1","Lvl","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","SFoyer",5,7,1983,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,3,3,5,747,2,93,0,840,"GasA",4,"Y","SBrkr",884,0,0,884,1,0,1,0,2,1,4,5,7,0,0,"Attchd",1983,2,2,504,3,4,1,240,0,0,0,0,0,NA,3,NA,0,"12","2007","WD","Normal",11.8775685785581,13372,0,1,0,27,3,24,884,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,0,1,1,1
"44","20","RL",0,9200,"Pave",NA,"IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,1980,"Hip","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,3,2,280,4,491,167,938,"GasA",3,"Y","SBrkr",938,0,0,938,1,0,1,0,3,1,3,5,7,0,0,"Detchd",1977,1,1,308,3,3,1,145,0,0,0,0,0,NA,3,NA,0,"7","2008","WD","Normal",11.7772109596156,13405,1,1,0,35,2,28,938,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,0,1,1,1
"45","20","RL",70,7945,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1959,1959,"Gable","CompShg","BrkFace","Wd Sdng","None",0,3,3,"CBlock",3,3,0,5,179,4,506,465,1150,"GasA",5,"Y","FuseA",1150,0,0,1150,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1959,2,1,300,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"5","2006","WD","Normal",11.8565151693603,12915,0,1,0,51,4,47,1150,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,1,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,0
"46","120","RL",61,7658,"Pave",NA,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",412,6,3,"PConc",6,3,0,6,456,1,0,1296,1752,"GasA",5,"Y","SBrkr",1752,0,0,1752,1,0,2,0,2,1,6,6,7,1,4,"Attchd",2005,2,2,576,3,3,1,196,82,0,0,0,0,NA,NA,NA,0,"2","2010","WD","Normal",12.6757637259376,15993,0,1,0,5,0,5,1752,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"47","50","RL",48,12822,"Pave",NA,"IR1","Lvl","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",6,3,0,6,1351,1,0,83,1434,"GasA",5,"Y","SBrkr",1518,631,0,2149,1,0,1,1,1,1,4,6,7,1,6,"Attchd",2003,2,2,670,3,3,1,168,43,0,0,198,0,NA,NA,NA,0,"8","2009","WD","Abnorml",12.3870850123755,21115,0,1,0,7,1,6,2149,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"48","20","FV",84,11096,"Pave",NA,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,6,24,1,0,1632,1656,"GasA",5,"Y","SBrkr",1656,0,0,1656,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2006,2,3,826,3,3,1,0,146,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.4280154762679,18776,0,1,0,4,3,1,1656,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"49","190","RM",33,4456,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,5,1920,2008,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,736,736,"GasA",4,"Y","SBrkr",736,716,0,1452,0,0,2,0,2,3,3,8,7,0,0,"No",1920,0,0,0,0,0,0,0,0,102,0,0,0,NA,NA,NA,0,"6","2009","New","Partial",11.6351430976945,8967,1,1,0,90,1,1,1452,NA,1,0,1,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1
"50","20","RL",66,7742,"Pave",NA,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1966,1966,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,0,4,763,1,0,192,955,"GasA",5,"Y","SBrkr",955,0,0,955,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1966,1,1,386,3,3,1,0,0,0,0,0,0,NA,3,NA,0,"1","2007","WD","Normal",11.7519423654407,12014,0,1,0,44,3,41,955,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"51","60","RL",0,13869,"Pave",NA,"IR2","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,3,6,182,1,0,612,794,"GasA",4,"Y","SBrkr",794,676,0,1470,0,1,2,0,3,1,3,6,7,0,0,"Attchd",1997,3,2,388,3,3,1,0,75,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.083905011556,18860,0,1,0,13,3,10,1470,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,0,1,1,1
"52","50","RM",52,6240,"Pave",NA,"Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1934,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,0,1,0,1,0,816,816,"GasA",3,"Y","SBrkr",816,0,360,1176,0,0,1,0,3,1,3,6,7,1,4,"Detchd",1985,1,2,528,3,3,1,112,0,0,0,0,0,NA,3,"Shed",400,"9","2006","WD","Normal",11.6483301019764,10916,1,1,0,76,4,56,816,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"53","90","RM",110,8472,"Grvl",NA,"IR2","Bnk","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story",5,5,1963,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",4,3,6,2,104,6,712,0,816,"GasA",3,"N","SBrkr",816,0,0,816,1,0,1,0,2,1,3,5,7,0,0,"CarPort",1963,1,2,516,3,3,1,106,0,0,0,0,0,NA,NA,NA,0,"5","2010","WD","Normal",11.6082356447746,12468,0,1,0,47,0,47,816,NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,1,1,1,1,1,1,0,1,1,NA,0,0,0,1
"54","20","RL",68,10516.8280821918,"Pave",NA,"IR1","Low","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",9,5,1981,1987,"Gable","WdShngl","WdShing","Wd Shng","None",0,4,3,"CBlock",6,3,6,6,1810,1,0,32,1842,"GasA",4,"Y","SBrkr",1842,0,0,1842,2,0,0,1,0,1,4,5,7,1,4,"Attchd",1981,3,3,894,3,3,1,857,72,0,0,0,0,NA,NA,NA,0,"11","2006","WD","Normal",12.8609986132699,19775.8280821918,1,1,0,29,4,19,1842,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,0,1,1
"55","80","RL",60,7134,"Pave",NA,"Reg","Bnk","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,0,5,384,1,0,0,384,"GasA",3,"Y","SBrkr",1360,0,0,1360,0,0,1,0,3,1,3,6,6,1,3,"Detchd",1962,1,2,572,3,3,1,0,50,0,0,0,0,NA,3,NA,0,"2","2007","WD","Normal",11.7752897294377,11304,0,1,0,55,3,52,1360,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,0,0,1
"56","20","RL",100,10175,"Pave",NA,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,3,3,"CBlock",3,3,0,4,490,1,0,935,1425,"GasA",4,"Y","SBrkr",1425,0,0,1425,0,0,2,0,3,1,3,7,7,1,4,"Attchd",1964,2,2,576,3,3,1,0,0,0,407,0,0,NA,NA,NA,0,"7","2008","WD","Normal",12.1034860567551,17230,0,1,0,46,2,44,1425,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"57","160","FV",24,2645,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,4,3,"PConc",4,3,0,6,649,1,0,321,970,"GasA",5,"Y","SBrkr",983,756,0,1739,1,0,2,1,3,1,4,7,7,0,0,"Attchd",1999,3,2,480,3,3,1,115,0,0,0,0,0,NA,NA,NA,0,"8","2009","WD","Abnorml",12.0581525154536,9138,1,1,0,11,1,9,1739,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"58","60","RL",89,11645,"Pave",NA,"IR1","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,0,1,0,1,0,860,860,"GasA",5,"Y","SBrkr",860,860,0,1720,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2004,2,2,565,3,3,1,0,70,0,0,0,0,NA,NA,NA,0,"8","2006","WD","Normal",12.1884177102915,17529,0,1,0,6,4,2,1720,NA,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"59","60","RL",66,13682,"Pave",NA,"IR2","HLS","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1031,6,3,"PConc",6,3,6,1,0,1,0,1410,1410,"GasA",5,"Y","SBrkr",1426,1519,0,2945,0,0,3,1,3,1,4,10,7,1,4,"BuiltIn",2006,3,3,641,3,3,1,192,0,37,0,0,0,NA,NA,NA,0,"10","2006","New","Partial",12.9917534274931,24359,0,0,1,4,4,0,2945,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,0,0,1,1
"60","20","RL",60,7200,"Pave",NA,"Reg","Bnk","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,3,5,632,1,0,148,780,"GasA",5,"Y","SBrkr",780,0,0,780,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1973,1,1,352,3,3,1,196,0,0,0,0,0,NA,3,NA,0,"1","2008","WD","Normal",11.7352686961137,10928,0,1,0,38,2,36,780,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,0,1,1
"61","20","RL",63,13072,"Pave",NA,"Reg","Lvl","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,0,5,941,1,0,217,1158,"GasA",5,"Y","SBrkr",1158,0,0,1158,1,0,1,1,3,1,4,5,7,0,0,"Detchd",2006,1,2,576,3,3,1,0,50,0,0,0,0,NA,NA,NA,0,"5","2006","New","Partial",11.9703503120091,18393,0,1,0,6,4,2,1158,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"62","75","RM",60,7200,"Pave",NA,"Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,2,0,1,0,1,0,530,530,"GasA",3,"N","SBrkr",581,530,0,1111,0,0,1,0,3,1,2,6,7,0,0,"Detchd",1935,1,1,288,3,3,0,0,0,144,0,0,0,NA,NA,NA,0,"3","2007","WD","Normal",11.5228757958234,10974,1,1,0,90,3,11,1111,NA,1,0,1,1,0,0,0,1,1,0,1,1,0,0,NA,NA,0,1,0,0,1,1,1,0,0,1,0,0,1,1,NA,1,1,1,1
"63","120","RL",44,6442,"Pave",NA,"IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,4,3,"PConc",4,4,2,6,24,1,0,1346,1370,"GasA",5,"Y","SBrkr",1370,0,0,1370,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2006,2,2,484,3,3,1,120,49,0,0,0,0,NA,NA,NA,0,"10","2007","WD","Normal",12.2184951655287,12797,0,1,0,4,3,1,1370,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"64","70","RM",50,10300,"Pave",NA,"IR1","Bnk","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,576,576,"GasA",4,"Y","SBrkr",902,808,0,1710,0,0,2,0,3,1,3,9,7,0,0,"Detchd",1990,1,2,480,3,3,1,12,11,64,0,0,0,NA,6,NA,0,"4","2010","WD","Normal",11.8493977015914,15489,1,1,0,89,0,60,1710,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,0,0,1,1
"65","60","RL",0,9375,"Pave",NA,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,3,3,"PConc",4,3,0,6,739,1,0,318,1057,"GasA",5,"Y","SBrkr",1057,977,0,2034,1,0,2,1,3,1,4,8,7,0,0,"Attchd",1998,2,2,645,3,3,1,576,36,0,0,0,0,NA,6,NA,0,"2","2009","WD","Normal",12.2991075114974,17387,1,1,0,13,1,11,2034,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"66","60","RL",76,9591,"Pave",NA,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,4,3,"PConc",6,3,3,1,0,1,0,1143,1143,"GasA",5,"Y","SBrkr",1143,1330,0,2473,0,0,2,1,4,1,4,9,7,1,4,"BuiltIn",2004,2,3,852,3,3,1,192,151,0,0,0,0,NA,NA,NA,0,"10","2007","WD","Normal",12.6666570528594,18438,1,1,0,6,3,2,2473,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"67","20","RL",0,19900,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,1970,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",287,3,3,"CBlock",4,3,6,6,912,1,0,1035,1947,"GasA",3,"Y","SBrkr",2207,0,0,2207,1,0,2,0,3,1,3,7,6,1,4,"Attchd",1970,2,2,576,3,3,1,301,0,0,0,0,0,NA,NA,NA,0,"7","2010","WD","Normal",12.1007121298723,29372,1,1,0,40,0,21,2207,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"68","20","RL",72,10665,"Pave",NA,"IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,4,3,"PConc",4,3,3,6,1013,1,0,440,1453,"GasA",5,"Y","SBrkr",1479,0,0,1479,1,0,2,0,3,1,4,7,7,0,0,"Attchd",2003,2,2,558,3,3,1,144,29,0,0,0,0,NA,NA,NA,0,"6","2007","WD","Normal",12.3282902782544,17499,0,1,0,7,3,4,1479,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,0,1,1,1
"69","30","RM",47,4608,"Pave",NA,"Reg","Lvl","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,0,1,0,1,0,747,747,"GasA",3,"Y","SBrkr",747,0,0,747,0,0,1,0,2,1,3,4,7,0,0,"Attchd",1945,1,1,220,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"6","2010","WD","Normal",11.289781913656,7863,1,1,0,65,0,60,747,NA,1,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"70","50","RL",81,15593,"Pave",NA,"Reg","Lvl","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,4,3,"CBlock",3,3,0,4,603,1,0,701,1304,"GasW",3,"Y","SBrkr",1304,983,0,2287,0,0,2,0,3,1,3,7,7,1,3,"Attchd",1953,3,2,667,3,3,1,0,21,114,0,0,0,NA,NA,NA,0,"7","2006","WD","Normal",12.3238556811866,23658,0,1,0,57,4,53,2287,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"71","20","RL",95,13651,"Pave",NA,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,3,4,"CBlock",4,3,6,5,1880,1,0,343,2223,"GasA",5,"Y","SBrkr",2223,0,0,2223,1,0,2,0,3,1,3,8,7,2,4,"Attchd",1973,3,2,516,3,3,1,300,0,0,0,0,0,NA,NA,NA,0,"2","2007","WD","Normal",12.4049235042753,24569,0,1,0,37,3,34,2223,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"72","20","RL",69,7599,"Pave",NA,"Reg","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,3,3,"CBlock",3,3,0,5,565,1,0,280,845,"GasA",3,"Y","SBrkr",845,0,0,845,1,0,1,0,2,1,3,4,7,0,0,"Detchd",1987,1,2,360,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"6","2007","WD","Normal",11.7714361601217,11408,1,1,0,28,3,1,845,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"73","60","RL",74,10141,"Pave",NA,"IR1","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,3,3,"PConc",4,3,0,1,0,1,0,832,832,"GasA",4,"Y","SBrkr",885,833,0,1718,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1998,3,2,427,3,3,1,0,94,0,0,291,0,NA,NA,NA,0,"12","2009","WD","Normal",12.1281111040605,16167,0,1,0,12,1,11,1718,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"74","20","RL",85,10200,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,3,3,"CBlock",3,3,0,5,320,4,362,404,1086,"GasA",4,"Y","SBrkr",1086,0,0,1086,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1989,1,2,490,3,3,1,0,0,0,0,0,0,NA,2,NA,0,"5","2010","WD","Normal",11.8837991283088,15223,1,1,0,56,0,7,1086,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
